ticker,market,kind,profile,signal_date,price,target,return_pct_needed,predicted_confidence,predicted_days,hit,days_to_hit,stop_first,actionable,realized_return_pct,price_bucket,liquidity_bucket,volatility_bucket,average_turnover,atr_pct,next_open_gap_pct,trend_score,downside_risk_score,breakout_probability_pct,volatility_expanding,strategy_eligible
AMD,US,risk,balanced,2025-07-09,138.41000366210938,153.555,10.94,29.6,29.3,False,,False,False,,50_200,liquid,high,7235075609.93,3.684,3.316,3.0,26.0,57.2,False,False
AMD,US,risk,aggressive,2025-07-09,138.41000366210938,167.44,20.97,26.5,55.2,False,,False,False,,50_200,liquid,high,7235075609.93,3.684,3.316,3.0,26.0,57.2,False,False
AMD,US,pullback,pullback_main,2025-07-09,138.41000366210938,147.75,6.75,33.6,,True,4.0,False,True,3.17,50_200,liquid,high,7235075609.93,3.684,3.316,,,,,True
AMD,US,pullback,pullback_ext,2025-07-09,138.41000366210938,201.7666,45.77,16.0,,True,62.0,False,True,40.95,50_200,liquid,high,7235075609.93,3.684,3.316,,,,,True
AMD,US,risk,conservative,2025-07-30,179.50999450683594,185.67000000000002,3.43,54.7,5.6,True,10.0,False,True,1.86,50_200,liquid,high,8338603576.87,3.566,1.398,4.0,14.0,76.9,False,True
AMD,US,risk,balanced,2025-07-30,179.50999450683594,199.57999999999998,11.18,34.5,21.9,False,,True,True,-15.7,50_200,liquid,high,8338603576.87,3.566,1.398,4.0,14.0,76.9,False,True
AMD,US,risk,aggressive,2025-07-30,179.50999450683594,218.16,21.53,22.7,53.0,False,,True,True,-7.23,50_200,liquid,high,8338603576.87,3.566,1.398,4.0,14.0,76.9,False,True
AMD,US,pullback,pullback_main,2025-07-30,179.50999450683594,182.31,1.56,28.2,,True,1.0,False,True,0.01,50_200,liquid,high,8338603576.87,3.566,1.398,,,,,True
AMD,US,pullback,pullback_ext,2025-07-30,179.50999450683594,235.1057,30.97,14.6,,False,,True,True,-8.56,50_200,liquid,high,8338603576.87,3.566,1.398,,,,,True
AMD,US,risk,conservative,2025-08-20,165.1999969482422,174.07,5.37,49.5,9.4,False,,True,True,-3.8,50_200,liquid,high,12473542161.9,5.111,0.4,1.0,38.0,12.4,False,True
AMD,US,risk,balanced,2025-08-20,165.1999969482422,183.135,10.86,27.3,30.0,False,,False,False,,50_200,liquid,high,12473542161.9,5.111,0.4,1.0,38.0,12.4,False,False
AMD,US,risk,aggressive,2025-08-20,165.1999969482422,199.245,20.61,26.0,56.2,False,,False,False,,50_200,liquid,high,12473542161.9,5.111,0.4,1.0,38.0,12.4,False,False
AMD,US,pullback,pullback_main,2025-08-20,165.1999969482422,186.65,12.98,28.1,,True,32.0,False,True,12.38,50_200,liquid,high,12473542161.9,5.111,0.4,,,,,True
AMD,US,pullback,pullback_ext,2025-08-20,165.1999969482422,234.8725,42.17,13.5,,True,34.0,False,True,41.46,50_200,liquid,high,12473542161.9,5.111,0.4,,,,,True
AMD,US,risk,conservative,2025-09-11,155.6699981689453,161.79000000000002,3.93,47.8,9.5,True,2.0,False,True,2.9,50_200,liquid,high,7600080545.96,3.761,0.854,0.0,60.0,10.1,False,True
AMD,US,risk,balanced,2025-09-11,155.6699981689453,169.875,9.13,25.9,31.8,False,,False,False,,50_200,liquid,high,7600080545.96,3.761,0.854,0.0,60.0,10.1,False,False
AMD,US,risk,aggressive,2025-09-11,155.6699981689453,180.89999999999998,16.21,23.5,63.8,False,,False,False,,50_200,liquid,high,7600080545.96,3.761,0.854,0.0,60.0,10.1,False,False
AMD,US,pullback,pullback_main,2025-09-11,155.6699981689453,186.65,19.9,25.2,,True,17.0,False,True,18.74,50_200,liquid,high,7600080545.96,3.761,0.854,,,,,True
AMD,US,pullback,pullback_ext,2025-09-11,155.6699981689453,198.9791,27.82,11.7,,True,17.0,False,True,26.59,50_200,liquid,high,7600080545.96,3.761,0.854,,,,,True
AMD,US,risk,conservative,2025-10-02,169.72999572753906,178.235,5.01,55.4,11.7,True,2.0,False,True,4.28,50_200,liquid,high,7228763682.86,3.078,0.56,4.0,7.0,35.1,False,True
AMD,US,risk,balanced,2025-10-02,169.72999572753906,187.145,10.26,31.1,35.5,False,,False,False,,50_200,liquid,high,7228763682.86,3.078,0.56,4.0,7.0,35.1,False,False
AMD,US,risk,aggressive,2025-10-02,169.72999572753906,201.26999999999998,18.58,26.5,67.4,False,,False,False,,50_200,liquid,high,7228763682.86,3.078,0.56,4.0,7.0,35.1,False,False
AMD,US,pullback,pullback_main,2025-10-02,169.72999572753906,186.65,9.97,32.3,,True,2.0,False,True,9.21,50_200,liquid,high,7228763682.86,3.078,0.56,,,,,True
AMD,US,pullback,pullback_ext,2025-10-02,169.72999572753906,206.6,21.72,15.7,,True,2.0,False,True,20.9,50_200,liquid,high,7228763682.86,3.078,0.56,,,,,True
AMD,US,risk,conservative,2025-10-23,234.99000549316406,247.46,5.31,53.2,4.7,True,1.0,False,True,1.53,200_500,liquid,high,16579060670.65,7.009,3.562,4.0,22.0,79.8,True,True
AMD,US,risk,balanced,2025-10-23,234.99000549316406,274.735,16.91,34.3,18.9,False,,True,True,-15.27,200_500,liquid,high,16579060670.65,7.009,3.562,4.0,22.0,79.8,True,True
AMD,US,risk,aggressive,2025-10-23,234.99000549316406,312.055,32.8,24.5,44.7,False,,True,True,-11.37,200_500,liquid,high,16579060670.65,7.009,3.562,4.0,22.0,79.8,True,True
AMD,US,pullback,pullback_main,2025-10-23,234.99000549316406,242.88,3.36,32.5,,False,,False,False,,200_500,liquid,high,16579060670.65,7.009,3.562,,,,,True
AMD,US,pullback,pullback_ext,2025-10-23,234.99000549316406,275.06,17.05,16.0,,False,,True,True,-16.31,200_500,liquid,high,16579060670.65,7.009,3.562,,,,,True
AMD,US,risk,conservative,2025-11-13,247.9600067138672,265.6,7.11,53.4,8.4,False,,True,True,-6.48,200_500,liquid,high,13958995997.72,5.391,-3.166,3.0,26.0,37.8,False,True
AMD,US,risk,balanced,2025-11-13,247.9600067138672,282.145,13.79,30.5,25.7,False,,False,False,,200_500,liquid,high,13958995997.72,5.391,-3.166,3.0,26.0,37.8,False,False
AMD,US,risk,aggressive,2025-11-13,247.9600067138672,313.67,26.5,29.0,47.8,False,,False,False,,200_500,liquid,high,13958995997.72,5.391,-3.166,3.0,26.0,37.8,False,False
AMD,US,pullback,pullback_main,2025-11-13,247.9600067138672,267.08,7.71,34.2,,False,,True,True,-8.01,200_500,liquid,high,13958995997.72,5.391,-3.166,,,,,True
AMD,US,pullback,pullback_ext,2025-11-13,247.9600067138672,323.46,30.45,16.3,,False,,True,True,-8.01,200_500,liquid,high,13958995997.72,5.391,-3.166,,,,,True
AMD,US,risk,conservative,2025-12-05,217.97000122070312,230.065,5.55,46.1,9.6,True,19.0,False,True,4.86,200_500,liquid,high,11198403990.82,5.654,0.514,1.0,64.0,26.2,False,True
AMD,US,risk,balanced,2025-12-05,217.97000122070312,242.375,11.2,25.1,31.0,False,,False,False,,200_500,liquid,high,11198403990.82,5.654,0.514,1.0,64.0,26.2,False,False
AMD,US,risk,aggressive,2025-12-05,217.97000122070312,264.32000000000005,21.26,23.9,57.7,False,,False,False,,200_500,liquid,high,11198403990.82,5.654,0.514,1.0,64.0,26.2,False,False
AMD,US,pullback,pullback_main,2025-12-05,217.97000122070312,267.08,22.53,29.5,,False,,True,True,-11.91,200_500,liquid,high,11198403990.82,5.654,0.514,,,,,True
AMD,US,pullback,pullback_ext,2025-12-05,217.97000122070312,313.4,43.78,14.3,,False,,True,True,-11.91,200_500,liquid,high,11198403990.82,5.654,0.514,,,,,True
AMD,US,risk,conservative,2025-12-29,215.61000061035156,226.74,5.16,51.0,11.9,True,3.0,False,True,4.89,200_500,liquid,high,6060960237.38,3.665,0.121,2.0,28.0,8.0,False,True
AMD,US,risk,balanced,2025-12-29,215.61000061035156,238.075,10.42,27.8,36.6,False,,False,False,,200_500,liquid,high,6060960237.38,3.665,0.121,2.0,28.0,8.0,False,False
AMD,US,risk,aggressive,2025-12-29,215.61000061035156,257.865,19.6,22.2,69.5,False,,False,False,,200_500,liquid,high,6060960237.38,3.665,0.121,2.0,28.0,8.0,False,False
AMD,US,pullback,pullback_main,2025-12-29,215.61000061035156,267.08,23.87,32.4,,False,,True,True,-7.59,200_500,liquid,high,6060960237.38,3.665,0.121,,,,,True
AMD,US,pullback,pullback_ext,2025-12-29,215.61000061035156,305.1966,41.55,15.8,,False,,True,True,-7.59,200_500,liquid,high,6060960237.38,3.665,0.121,,,,,True
AMD,US,risk,conservative,2026-01-21,249.8000030517578,265.315,6.21,54.6,8.3,True,2.0,False,True,5.24,200_500,liquid,high,7135019615.83,4.344,0.781,4.0,14.0,63.9,False,True
AMD,US,risk,balanced,2026-01-21,249.8000030517578,279.345,11.83,34.0,24.9,False,,True,True,-13.68,200_500,liquid,high,7135019615.83,4.344,0.781,4.0,14.0,63.9,False,True
AMD,US,risk,aggressive,2026-01-21,249.8000030517578,306.895,22.86,23.9,46.0,False,,True,True,-6.74,200_500,liquid,high,7135019615.83,4.344,0.781,4.0,14.0,63.9,False,True
AMD,US,pullback,pullback_main,2026-01-21,249.8000030517578,267.08,6.92,31.9,,False,,True,True,-9.55,200_500,liquid,high,7135019615.83,4.344,0.781,,,,,True
AMD,US,pullback,pullback_ext,2026-01-21,249.8000030517578,297.9514,19.28,15.2,,False,,True,True,-9.55,200_500,liquid,high,7135019615.83,4.344,0.781,,,,,True
AMD,US,risk,conservative,2026-02-11,213.5800018310547,224.605,5.16,43.9,6.5,False,,True,True,-11.2,200_500,liquid,high,10267076463.84,6.97,1.053,0.0,86.0,19.5,True,True
AMD,US,risk,balanced,2026-02-11,213.5800018310547,236.54500000000002,10.75,23.6,22.3,False,,False,False,,200_500,liquid,high,10267076463.84,6.97,1.053,0.0,86.0,19.5,True,False
AMD,US,risk,aggressive,2026-02-11,213.5800018310547,268.03,25.49,23.1,48.8,False,,False,False,,200_500,liquid,high,10267076463.84,6.97,1.053,0.0,86.0,19.5,True,False
AMD,US,pullback,pullback_main,2026-02-11,213.5800018310547,266.96,24.99,27.1,,False,,True,True,-12.69,200_500,liquid,high,10267076463.84,6.97,1.053,,,,,True
AMD,US,pullback,pullback_ext,2026-02-11,213.5800018310547,314.0763,47.05,12.9,,False,,True,True,-12.69,200_500,liquid,high,10267076463.84,6.97,1.053,,,,,True
AMD,US,risk,conservative,2026-03-05,199.4499969482422,208.27,4.42,45.8,8.6,False,,True,True,-3.19,50_200,liquid,high,7899608846.86,4.616,-2.096,0.0,88.0,20.4,False,True
AMD,US,risk,balanced,2026-03-05,199.4499969482422,218.69,9.65,24.8,28.6,False,,False,False,,50_200,liquid,high,7899608846.86,4.616,-2.096,0.0,88.0,20.4,False,False
AMD,US,risk,aggressive,2026-03-05,199.4499969482422,234.04,17.34,23.1,54.4,False,,False,False,,50_200,liquid,high,7899608846.86,4.616,-2.096,0.0,88.0,20.4,False,False
AMD,US,pullback,pullback_main,2026-03-05,199.4499969482422,252.6616,26.68,27.3,,True,27.0,False,True,29.24,50_200,liquid,high,7899608846.86,4.616,-2.096,,,,,True
AMD,US,pullback,pullback_ext,2026-03-05,199.4499969482422,284.3629,42.57,13.0,,True,31.0,False,True,45.48,50_200,liquid,high,7899608846.86,4.616,-2.096,,,,,True
AMD,US,risk,conservative,2026-03-26,203.77000427246094,213.3,4.68,52.0,7.2,True,4.0,False,True,5.56,200_500,liquid,high,6741052228.62,4.432,-0.981,2.0,48.0,28.9,False,True
AMD,US,risk,balanced,2026-03-26,203.77000427246094,224.445,10.15,30.0,23.7,False,,False,False,,200_500,liquid,high,6741052228.62,4.432,-0.981,2.0,48.0,28.9,False,False
AMD,US,risk,aggressive,2026-03-26,203.77000427246094,243.3,19.4,28.9,46.3,False,,False,False,,200_500,liquid,high,6741052228.62,4.432,-0.981,2.0,48.0,28.9,False,False
AMD,US,pullback,pullback_main,2026-03-26,203.77000427246094,258.2217,26.72,29.4,,True,14.0,False,True,27.83,200_500,liquid,high,6741052228.62,4.432,-0.981,,,,,True
AMD,US,pullback,pullback_ext,2026-03-26,203.77000427246094,290.3097,42.47,13.9,,True,18.0,False,True,43.73,200_500,liquid,high,6741052228.62,4.432,-0.981,,,,,True
AMD,US,risk,conservative,2026-04-17,278.3900146484375,295.565,6.17,54.7,9.5,True,3.0,False,True,5.18,200_500,liquid,high,8125298139.92,3.79,0.794,4.0,14.0,70.4,False,True
AMD,US,risk,balanced,2026-04-17,278.3900146484375,311.475,11.88,33.8,28.2,True,5.0,False,True,10.85,200_500,liquid,high,8125298139.92,3.79,0.794,4.0,14.0,70.4,False,True
AMD,US,risk,aggressive,2026-04-17,278.3900146484375,342.1,22.89,22.4,52.9,True,5.0,False,True,21.77,200_500,liquid,high,8125298139.92,3.79,0.794,4.0,14.0,70.4,False,True
AMD,US,pullback,pullback_main,2026-04-17,278.3900146484375,283.8605,1.97,27.5,,True,1.0,False,True,1.01,200_500,liquid,high,8125298139.92,3.79,0.794,,,,,True
AMD,US,pullback,pullback_ext,2026-04-17,278.3900146484375,338.4189,21.56,14.5,,True,5.0,False,True,20.46,200_500,liquid,high,8125298139.92,3.79,0.794,,,,,True
ACN,US,risk,conservative,2025-06-16,306.4508361816406,313.365,2.26,57.2,14.5,False,,True,True,-1.05,200_500,liquid,normal,868347885.04,1.41,-0.433,2.0,34.0,15.1,False,True
ACN,US,risk,balanced,2025-06-16,306.4508361816406,329.03,7.37,22.7,52.8,False,,False,False,,200_500,liquid,normal,868347885.04,1.41,-0.433,2.0,34.0,15.1,False,False
ACN,US,risk,aggressive,2025-06-16,306.4508361816406,345.48,12.74,9.0,125.5,False,,False,False,,200_500,liquid,normal,868347885.04,1.41,-0.433,2.0,34.0,15.1,False,False
ACN,US,pullback,pullback_main,2025-06-16,306.4508361816406,317.5456,3.62,35.2,,False,,True,True,-2.55,200_500,liquid,normal,868347885.04,1.41,-0.433,,,,,True
ACN,US,pullback,pullback_ext,2025-06-16,306.4508361816406,364.5045,18.94,14.5,,False,,True,True,-2.55,200_500,liquid,normal,868347885.04,1.41,-0.433,,,,,True
ACN,US,risk,conservative,2025-07-09,289.9452209472656,299.155,3.18,51.8,10.7,False,,True,True,-3.17,200_500,liquid,normal,1062336437.33,2.749,-1.311,1.0,69.0,37.9,False,True
ACN,US,risk,balanced,2025-07-09,289.9452209472656,314.115,8.34,24.7,37.0,False,,False,False,,200_500,liquid,normal,1062336437.33,2.749,-1.311,1.0,69.0,37.9,False,False
ACN,US,risk,aggressive,2025-07-09,289.9452209472656,329.82,13.75,19.7,76.4,False,,False,False,,200_500,liquid,normal,1062336437.33,2.749,-1.311,1.0,69.0,37.9,False,False
ACN,US,pullback,pullback_main,2025-07-09,289.9452209472656,317.5456,9.52,33.4,,False,,True,True,-4.39,200_500,liquid,normal,1062336437.33,2.749,-1.311,,,,,True
ACN,US,pullback,pullback_ext,2025-07-09,289.9452209472656,368.7491,27.18,13.6,,False,,True,True,-4.39,200_500,liquid,normal,1062336437.33,2.749,-1.311,,,,,True
ACN,US,risk,conservative,2025-07-30,268.4678039550781,274.1,2.1,53.3,11.2,False,,True,True,-1.41,200_500,liquid,normal,979176740.58,1.806,-1.095,0.0,92.0,26.3,False,True
ACN,US,risk,balanced,2025-07-30,268.4678039550781,287.805,7.2,22.4,42.9,False,,False,False,,200_500,liquid,normal,979176740.58,1.806,-1.095,0.0,92.0,26.3,False,False
ACN,US,risk,aggressive,2025-07-30,268.4678039550781,302.19500000000005,12.56,11.9,102.9,False,,False,False,,200_500,liquid,normal,979176740.58,1.806,-1.095,0.0,92.0,26.3,False,False
ACN,US,pullback,pullback_main,2025-07-30,268.4678039550781,317.5456,18.28,29.1,,False,,True,True,-0.87,200_500,liquid,normal,979176740.58,1.806,-1.095,,,,,True
ACN,US,pullback,pullback_ext,2025-07-30,268.4678039550781,341.9439,27.37,11.1,,False,,True,True,-0.87,200_500,liquid,normal,979176740.58,1.806,-1.095,,,,,True
ACN,US,risk,conservative,2025-08-20,249.9004364013672,257.825,3.17,52.1,10.7,True,73.0,False,True,3.04,200_500,liquid,normal,1231618939.66,2.744,-0.02,1.0,69.0,70.8,False,True
ACN,US,risk,balanced,2025-08-20,249.9004364013672,270.715,8.33,25.3,37.0,False,,False,False,,200_500,liquid,normal,1231618939.66,2.744,-0.02,1.0,69.0,70.8,False,False
ACN,US,risk,aggressive,2025-08-20,249.9004364013672,284.25,13.75,21.6,76.5,False,,False,False,,200_500,liquid,normal,1231618939.66,2.744,-0.02,1.0,69.0,70.8,False,False
ACN,US,pullback,pullback_main,2025-08-20,249.9004364013672,304.0264,21.66,31.9,,False,,True,True,-5.62,200_500,liquid,normal,1231618939.66,2.744,-0.02,,,,,True
ACN,US,pullback,pullback_ext,2025-08-20,249.9004364013672,332.305,32.97,12.7,,False,,True,True,-5.62,200_500,liquid,normal,1231618939.66,2.744,-0.02,,,,,True
ACN,US,risk,conservative,2025-09-11,239.22048950195312,245.93,2.8,52.4,10.9,False,,True,True,-2.46,200_500,liquid,normal,945392804.64,2.414,0.143,0.0,81.0,23.3,False,True
ACN,US,risk,balanced,2025-09-11,239.22048950195312,258.225,7.94,24.3,38.6,False,,False,False,,200_500,liquid,normal,945392804.64,2.414,0.143,0.0,81.0,23.3,False,False
ACN,US,risk,aggressive,2025-09-11,239.22048950195312,271.135,13.34,17.6,83.5,False,,False,False,,200_500,liquid,normal,945392804.64,2.414,0.143,0.0,81.0,23.3,False,False
ACN,US,pullback,pullback_main,2025-09-11,239.22048950195312,287.9202,20.36,30.5,,False,,True,True,-4.34,200_500,liquid,normal,945392804.64,2.414,0.143,,,,,True
ACN,US,pullback,pullback_ext,2025-09-11,239.22048950195312,312.4958,30.63,11.9,,False,,True,True,-4.34,200_500,liquid,normal,945392804.64,2.414,0.143,,,,,True
ACN,US,risk,conservative,2025-10-02,239.4066619873047,248.945,3.98,56.4,10.4,True,5.0,False,True,3.6,200_500,liquid,normal,1515860231.82,2.955,0.221,2.0,49.0,33.9,False,True
ACN,US,risk,balanced,2025-10-02,239.4066619873047,261.395,9.18,28.4,33.6,False,,False,False,,200_500,liquid,normal,1515860231.82,2.955,0.221,2.0,49.0,33.9,False,False
ACN,US,risk,aggressive,2025-10-02,239.4066619873047,275.585,15.11,25.0,65.4,False,,False,False,,200_500,liquid,normal,1515860231.82,2.955,0.221,2.0,49.0,33.9,False,False
ACN,US,pullback,pullback_main,2025-10-02,239.4066619873047,286.6923,19.75,35.4,,False,,True,True,-6.27,200_500,liquid,normal,1515860231.82,2.955,0.221,,,,,True
ACN,US,pullback,pullback_ext,2025-10-02,239.4066619873047,317.5456,32.64,14.8,,False,,True,True,-6.27,200_500,liquid,normal,1515860231.82,2.955,0.221,,,,,True
ACN,US,risk,conservative,2025-10-23,244.76622009277344,250.745,2.44,59.3,7.8,True,26.0,False,True,2.21,200_500,liquid,normal,1184764939.04,2.539,0.08,4.0,17.0,17.1,False,True
ACN,US,risk,balanced,2025-10-23,244.76622009277344,264.25,7.96,29.6,29.9,False,,False,False,,200_500,liquid,normal,1184764939.04,2.539,0.08,4.0,17.0,17.1,False,False
ACN,US,risk,aggressive,2025-10-23,244.76622009277344,282.28499999999997,15.33,22.5,72.0,False,,False,False,,200_500,liquid,normal,1184764939.04,2.539,0.08,4.0,17.0,17.1,False,False
ACN,US,pullback,pullback_main,2025-10-23,244.76622009277344,268.3502,9.64,36.1,,True,28.0,False,True,9.4,200_500,liquid,normal,1184764939.04,2.539,0.08,,,,,True
ACN,US,pullback,pullback_ext,2025-10-23,244.76622009277344,311.9322,27.44,15.2,,False,,True,True,-5.3,200_500,liquid,normal,1184764939.04,2.539,0.08,,,,,True
ACN,US,risk,conservative,2025-11-13,242.5714569091797,249.235,2.75,57.8,7.2,False,,True,True,-2.93,200_500,liquid,normal,902507744.99,2.52,-0.727,3.0,29.0,28.9,False,True
ACN,US,risk,balanced,2025-11-13,242.5714569091797,261.70000000000005,7.89,29.3,26.1,False,,False,False,,200_500,liquid,normal,902507744.99,2.52,-0.727,3.0,29.0,28.9,False,False
ACN,US,risk,aggressive,2025-11-13,242.5714569091797,275.255,13.47,25.3,56.9,False,,False,False,,200_500,liquid,normal,902507744.99,2.52,-0.727,3.0,29.0,28.9,False,False
ACN,US,pullback,pullback_main,2025-11-13,242.5714569091797,256.8767,5.9,37.8,,True,12.0,False,True,6.52,200_500,liquid,normal,902507744.99,2.52,-0.727,,,,,True
ACN,US,pullback,pullback_ext,2025-11-13,242.5714569091797,288.9851,19.13,16.0,,False,,True,True,-4.49,200_500,liquid,normal,902507744.99,2.52,-0.727,,,,,True
ACN,US,risk,conservative,2025-12-05,261.2074279785156,268.21500000000003,2.68,61.8,5.7,True,4.0,False,True,2.87,200_500,liquid,normal,943305550.27,2.79,-0.323,4.0,7.0,61.4,False,True
ACN,US,risk,balanced,2025-12-05,261.2074279785156,284.055,8.75,35.6,22.1,True,26.0,False,True,8.95,200_500,liquid,normal,943305550.27,2.79,-0.323,4.0,7.0,61.4,False,True
ACN,US,risk,aggressive,2025-12-05,261.2074279785156,305.205,16.84,23.5,53.4,False,,True,True,-4.36,200_500,liquid,normal,943305550.27,2.79,-0.323,4.0,7.0,61.4,False,True
ACN,US,pullback,pullback_main,2025-12-05,261.2074279785156,275.0423,5.3,36.8,,True,7.0,False,True,5.49,200_500,liquid,normal,943305550.27,2.79,-0.323,,,,,True
ACN,US,pullback,pullback_ext,2025-12-05,261.2074279785156,306.1117,17.19,15.5,,False,,True,True,-5.42,200_500,liquid,normal,943305550.27,2.79,-0.323,,,,,True
ACN,US,risk,conservative,2025-12-29,265.86151123046875,272.365,2.45,60.5,7.7,False,,True,True,-3.59,200_500,liquid,normal,1106871844.27,2.114,-0.335,3.0,12.0,62.4,False,True
ACN,US,risk,balanced,2025-12-29,265.86151123046875,285.98,7.57,34.3,28.4,False,,True,True,-2.57,200_500,liquid,normal,1106871844.27,2.114,-0.335,3.0,12.0,62.4,False,True
ACN,US,risk,aggressive,2025-12-29,265.86151123046875,300.765,13.13,21.5,64.9,False,,True,True,-3.63,200_500,liquid,normal,1106871844.27,2.114,-0.335,3.0,12.0,62.4,False,True
ACN,US,pullback,pullback_main,2025-12-29,265.86151123046875,275.4539,3.61,39.2,,False,,True,True,-4.06,200_500,liquid,normal,1106871844.27,2.114,-0.335,,,,,True
ACN,US,pullback,pullback_ext,2025-12-29,265.86151123046875,322.0242,21.12,16.3,,False,,True,True,-4.06,200_500,liquid,normal,1106871844.27,2.114,-0.335,,,,,True
ACN,US,risk,conservative,2026-01-21,275.0521240234375,282.335,2.65,51.5,5.0,True,1.0,False,True,1.37,200_500,liquid,high,1024835326.33,3.474,1.108,3.0,34.0,29.3,True,True
ACN,US,risk,balanced,2026-01-21,275.0521240234375,298.88,8.66,30.1,20.0,False,,False,False,,200_500,liquid,high,1024835326.33,3.474,1.108,3.0,34.0,29.3,True,False
ACN,US,risk,aggressive,2026-01-21,275.0521240234375,315.305,14.63,28.8,45.2,False,,False,False,,200_500,liquid,high,1024835326.33,3.474,1.108,3.0,34.0,29.3,True,False
ACN,US,pullback,pullback_main,2026-01-21,275.0521240234375,285.2128,3.69,30.3,,False,,True,True,-8.12,200_500,liquid,high,1024835326.33,3.474,1.108,,,,,True
ACN,US,pullback,pullback_ext,2026-01-21,275.0521240234375,317.7051,15.51,14.6,,False,,True,True,-8.12,200_500,liquid,high,1024835326.33,3.474,1.108,,,,,True
ACN,US,risk,conservative,2026-02-11,225.77749633789062,235.005,4.09,46.7,7.8,False,,True,True,-3.98,200_500,liquid,high,1353446256.88,4.691,-0.078,0.0,100.0,47.0,False,True
ACN,US,risk,balanced,2026-02-11,225.77749633789062,246.75,9.29,26.2,26.8,False,,False,False,,200_500,liquid,high,1353446256.88,4.691,-0.078,0.0,100.0,47.0,False,False
ACN,US,risk,aggressive,2026-02-11,225.77749633789062,282.28999999999996,25.03,26.8,70.6,False,,False,False,,200_500,liquid,high,1353446256.88,4.691,-0.078,0.0,100.0,47.0,False,False
ACN,US,pullback,pullback_main,2026-02-11,225.77749633789062,283.1509,25.41,25.0,,False,,True,True,-1.78,200_500,liquid,high,1353446256.88,4.691,-0.078,,,,,True
ACN,US,pullback,pullback_ext,2026-02-11,225.77749633789062,317.576,40.66,11.6,,False,,True,True,-1.78,200_500,liquid,high,1353446256.88,4.691,-0.078,,,,,True
ACN,US,risk,conservative,2026-03-05,209.6792449951172,218.735,4.32,46.3,8.8,False,,True,True,-12.52,200_500,liquid,high,1589422525.44,4.401,0.565,1.0,76.0,63.3,False,True
ACN,US,risk,balanced,2026-03-05,209.6792449951172,229.67000000000002,9.53,25.7,29.4,False,,False,False,,200_500,liquid,high,1589422525.44,4.401,0.565,1.0,76.0,63.3,False,False
ACN,US,risk,aggressive,2026-03-05,209.6792449951172,244.38,16.55,26.1,55.6,False,,False,False,,200_500,liquid,high,1589422525.44,4.401,0.565,1.0,76.0,63.3,False,False
ACN,US,pullback,pullback_main,2026-03-05,209.6792449951172,265.5403,26.64,28.4,,False,,True,True,-9.47,200_500,liquid,high,1589422525.44,4.401,0.565,,,,,True
ACN,US,pullback,pullback_ext,2026-03-05,209.6792449951172,298.4031,42.31,13.5,,False,,True,True,-9.47,200_500,liquid,high,1589422525.44,4.401,0.565,,,,,True
ACN,US,risk,conservative,2026-03-26,192.4541778564453,200.75,4.31,48.9,9.7,False,,True,True,-3.6,50_200,liquid,high,1642146289.75,4.392,-0.723,1.0,66.0,8.0,False,True
ACN,US,risk,balanced,2026-03-26,192.4541778564453,210.78500000000003,9.52,27.3,32.3,False,,False,False,,50_200,liquid,high,1642146289.75,4.392,-0.723,1.0,66.0,8.0,False,False
ACN,US,risk,aggressive,2026-03-26,192.4541778564453,224.24,16.52,26.4,61.3,False,,False,False,,50_200,liquid,high,1642146289.75,4.392,-0.723,1.0,66.0,8.0,False,False
ACN,US,pullback,pullback_main,2026-03-26,192.4541778564453,239.4032,24.39,24.0,,False,,True,True,-5.23,50_200,liquid,high,1642146289.75,4.392,-0.723,,,,,True
ACN,US,pullback,pullback_ext,2026-03-26,192.4541778564453,266.8532,38.66,11.2,,False,,True,True,-5.23,50_200,liquid,high,1642146289.75,4.392,-0.723,,,,,True
ACN,US,risk,conservative,2026-04-17,195.30165100097656,201.10000000000002,2.97,51.3,6.8,False,,True,True,-6.97,50_200,liquid,high,1375049470.65,3.443,-0.213,3.0,38.0,13.8,False,True
ACN,US,risk,balanced,2026-04-17,195.30165100097656,214.445,9.8,28.8,27.0,False,,False,False,,50_200,liquid,high,1375049470.65,3.443,-0.213,3.0,38.0,13.8,False,False
ACN,US,risk,aggressive,2026-04-17,195.30165100097656,232.015,18.8,22.3,64.9,False,,False,False,,50_200,liquid,high,1375049470.65,3.443,-0.213,3.0,38.0,13.8,False,False
ACN,US,pullback,pullback_main,2026-04-17,195.30165100097656,245.0135,25.45,30.3,,False,,True,True,-6.84,50_200,liquid,high,1375049470.65,3.443,-0.213,,,,,True
ACN,US,pullback,pullback_ext,2026-04-17,195.30165100097656,272.7742,39.67,14.8,,False,,True,True,-6.84,50_200,liquid,high,1375049470.65,3.443,-0.213,,,,,True
PEP,US,risk,conservative,2025-06-16,126.40530395507812,129.755,2.65,58.1,13.4,False,,True,True,-2.61,50_200,liquid,normal,1152377793.0,1.488,-0.19,3.0,24.0,28.7,False,True
PEP,US,risk,balanced,2025-06-16,126.40530395507812,136.245,7.78,24.5,46.4,False,,False,False,,50_200,liquid,normal,1152377793.0,1.488,-0.19,3.0,24.0,28.7,False,False
PEP,US,risk,aggressive,2025-06-16,126.40530395507812,143.055,13.17,12.8,104.6,False,,False,False,,50_200,liquid,normal,1152377793.0,1.488,-0.19,3.0,24.0,28.7,False,False
